"escenario","periodo","simulacion","retorno_simulado"
"Baseline VAR","2026-06",49,9.30356332043774
"Baseline VAR","2026-07",49,9.0320361064621
"Baseline VAR","2026-08",49,8.70882358699399
"Baseline VAR","2026-09",49,8.93704398112887
"Baseline VAR","2026-10",49,8.33965128239543
"Baseline VAR","2026-11",49,7.53677987476507
"Baseline VAR","2026-12",49,9.74359809565774
"Baseline VAR","2026-01",50,9.0497092119864
"Baseline VAR","2026-02",50,9.12828388216332
"Baseline VAR","2026-03",50,9.29273257642077
"Baseline VAR","2026-04",50,9.45207563398859
"Baseline VAR","2026-05",50,9.23621189807147
"Baseline VAR","2026-06",50,9.37086023822215
"Baseline VAR","2026-07",50,8.86104057934707
"Baseline VAR","2026-08",50,8.53440600408505
"Baseline VAR","2026-09",50,8.5481084922197
"Baseline VAR","2026-10",50,9.02183687171268
"Baseline VAR","2026-11",50,8.11153402078243
"Baseline VAR","2026-12",50,7.9592087802148
"Baseline VAR","2026-01",51,9.92986862496424
"Baseline VAR","2026-02",51,9.7203509616376
"Baseline VAR","2026-03",51,8.26106063612155
"Baseline VAR","2026-04",51,9.85877154626874
"Baseline VAR","2026-05",51,9.01447156233689
"Baseline VAR","2026-06",51,8.83336571511134
"Baseline VAR","2026-07",51,9.33464242784389
"Baseline VAR","2026-08",51,9.69425259990119
"Baseline VAR","2026-09",51,7.61370533523037
"Baseline VAR","2026-10",51,9.71082684034899
"Baseline VAR","2026-11",51,7.9236679958986
"Baseline VAR","2026-12",51,8.64521244321363
"Baseline VAR","2026-01",52,10.2007029160255
"Baseline VAR","2026-02",52,9.44117930865996
"Baseline VAR","2026-03",52,8.54716544915564
"Baseline VAR","2026-04",52,8.72871348367202
"Baseline VAR","2026-05",52,9.86515311149378
"Baseline VAR","2026-06",52,9.06747718110124
"Baseline VAR","2026-07",52,8.44247865665317
"Baseline VAR","2026-08",52,8.38891934125166
"Baseline VAR","2026-09",52,9.28318590875858
"Baseline VAR","2026-10",52,8.87633529296505
"Baseline VAR","2026-11",52,8.14519231741501
"Baseline VAR","2026-12",52,8.5508251574005
"Baseline VAR","2026-01",53,10.3879114012393
"Baseline VAR","2026-02",53,10.9975057823122
"Baseline VAR","2026-03",53,7.85321577204011
"Baseline VAR","2026-04",53,8.61493851908631
"Baseline VAR","2026-05",53,9.62705234978859
"Baseline VAR","2026-06",53,8.58796439329981
"Baseline VAR","2026-07",53,9.61163360912082
"Baseline VAR","2026-08",53,9.619602339987
"Baseline VAR","2026-09",53,7.22731218527874
"Baseline VAR","2026-10",53,9.2230107210041
"Baseline VAR","2026-11",53,7.61621168667515
"Baseline VAR","2026-12",53,7.12155808330236
"Baseline VAR","2026-01",54,9.53673984647777
"Baseline VAR","2026-02",54,9.35753839861848
"Baseline VAR","2026-03",54,9.20210930399064
"Baseline VAR","2026-04",54,9.67131542984889
"Baseline VAR","2026-05",54,9.20334274311605
"Baseline VAR","2026-06",54,8.59085671765081
"Baseline VAR","2026-07",54,8.89677149354686
"Baseline VAR","2026-08",54,8.52840065933792
"Baseline VAR","2026-09",54,8.66185263283858
"Baseline VAR","2026-10",54,8.12378964877464
"Baseline VAR","2026-11",54,8.51532671045372
"Baseline VAR","2026-12",54,8.5936174549981
"Baseline VAR","2026-01",55,8.28781822813475
"Baseline VAR","2026-02",55,9.37702752950332
"Baseline VAR","2026-03",55,8.92542035495523
"Baseline VAR","2026-04",55,8.77284552661652
"Baseline VAR","2026-05",55,8.89526127498848
"Baseline VAR","2026-06",55,9.13911309338652
"Baseline VAR","2026-07",55,8.73261939520283
"Baseline VAR","2026-08",55,8.84725738021913
"Baseline VAR","2026-09",55,9.13565322692694
"Baseline VAR","2026-10",55,8.46886468525653
"Baseline VAR","2026-11",55,8.5401369556577
"Baseline VAR","2026-12",55,8.7768186378591
"Baseline VAR","2026-01",56,7.38784975210358
"Baseline VAR","2026-02",56,10.3445286431525
"Baseline VAR","2026-03",56,8.67906842116387
"Baseline VAR","2026-04",56,8.36086106661022
"Baseline VAR","2026-05",56,7.59270201034719
"Baseline VAR","2026-06",56,7.96200380954266
"Baseline VAR","2026-07",56,7.71305528877489
"Baseline VAR","2026-08",56,7.47439298308418
"Baseline VAR","2026-09",56,10.692097863208
"Baseline VAR","2026-10",56,6.42049382086471
"Baseline VAR","2026-11",56,10.6048372983378
"Baseline VAR","2026-12",56,9.55370061317683
"Baseline VAR","2026-01",57,7.99175481922827
"Baseline VAR","2026-02",57,8.50762030667608
"Baseline VAR","2026-03",57,8.86484489292151
"Baseline VAR","2026-04",57,9.20954929131432
"Baseline VAR","2026-05",57,8.84580362777386
"Baseline VAR","2026-06",57,9.302271067333
"Baseline VAR","2026-07",57,8.6679352822243
"Baseline VAR","2026-08",57,7.74100084660194
"Baseline VAR","2026-09",57,8.59820278179254
"Baseline VAR","2026-10",57,7.79479713801173
"Baseline VAR","2026-11",57,9.40760558726032
"Baseline VAR","2026-12",57,7.90867589177663
"Baseline VAR","2026-01",58,7.61901442480473
"Baseline VAR","2026-02",58,8.34724756377346
"Baseline VAR","2026-03",58,9.79164330602553
"Baseline VAR","2026-04",58,7.80304945454974
"Baseline VAR","2026-05",58,9.31981891647873
"Baseline VAR","2026-06",58,8.40151163491794
"Baseline VAR","2026-07",58,8.82775116222876
"Baseline VAR","2026-08",58,9.0639986283258
"Baseline VAR","2026-09",58,8.9929397962172
"Baseline VAR","2026-10",58,9.41921652085775
"Baseline VAR","2026-11",58,8.6955954411377
"Baseline VAR","2026-12",58,8.22654238688343
"Baseline VAR","2026-01",59,12.9063085904718
"Baseline VAR","2026-02",59,8.38315768093119
"Baseline VAR","2026-03",59,9.9872085072859
"Baseline VAR","2026-04",59,9.86694693330076
"Baseline VAR","2026-05",59,9.37377432279227
"Baseline VAR","2026-06",59,9.70484091179822
"Baseline VAR","2026-07",59,8.65917507627139
"Baseline VAR","2026-08",59,8.17757178283519
"Baseline VAR","2026-09",59,8.44866998224273
"Baseline VAR","2026-10",59,8.36580764750305
"Baseline VAR","2026-11",59,8.75585591297169
"Baseline VAR","2026-12",59,8.10735302255886
"Baseline VAR","2026-01",60,10.5240024347277
"Baseline VAR","2026-02",60,8.07940704142138
"Baseline VAR","2026-03",60,11.3217625244169
"Baseline VAR","2026-04",60,11.893525485913
"Baseline VAR","2026-05",60,7.87513711708727
"Baseline VAR","2026-06",60,9.0683739097877
"Baseline VAR","2026-07",60,8.65843647959343
"Baseline VAR","2026-08",60,8.18912806843687
"Baseline VAR","2026-09",60,6.89511259437677
"Baseline VAR","2026-10",60,8.59668143477771
"Baseline VAR","2026-11",60,8.57361101824907
"Baseline VAR","2026-12",60,9.28196063035948
"Baseline VAR","2026-01",61,6.19531942983568
"Baseline VAR","2026-02",61,7.40957300982739
"Baseline VAR","2026-03",61,10.7703609952046
"Baseline VAR","2026-04",61,9.60248488846295
"Baseline VAR","2026-05",61,9.08138696622596
"Baseline VAR","2026-06",61,8.63362695757255
"Baseline VAR","2026-07",61,8.93609913235971
"Baseline VAR","2026-08",61,8.65259835341981
"Baseline VAR","2026-09",61,8.74737624843724
"Baseline VAR","2026-10",61,8.37851642822251
"Baseline VAR","2026-11",61,9.18726765415521
"Baseline VAR","2026-12",61,9.28341010688987
"Baseline VAR","2026-01",62,11.5849511240085
"Baseline VAR","2026-02",62,8.60728096110324
"Baseline VAR","2026-03",62,8.97824958905831
"Baseline VAR","2026-04",62,8.93228347210855
"Baseline VAR","2026-05",62,9.65487470000367
"Baseline VAR","2026-06",62,8.69550358234126
"Baseline VAR","2026-07",62,8.88080596206132
"Baseline VAR","2026-08",62,8.93153039607085
"Baseline VAR","2026-09",62,9.01578948735168
"Baseline VAR","2026-10",62,8.49645309862176
"Baseline VAR","2026-11",62,9.6791481720506
"Baseline VAR","2026-12",62,7.55754515482711
"Baseline VAR","2026-01",63,7.11548314897686
"Baseline VAR","2026-02",63,9.42030955891081
"Baseline VAR","2026-03",63,10.01942591455
"Baseline VAR","2026-04",63,9.15004839395902
"Baseline VAR","2026-05",63,9.05413742010027
"Baseline VAR","2026-06",63,9.30234722876441
"Baseline VAR","2026-07",63,8.77730271626065
"Baseline VAR","2026-08",63,8.80694920566251
"Baseline VAR","2026-09",63,9.23819096002585
"Baseline VAR","2026-10",63,8.70002593148454
"Baseline VAR","2026-11",63,8.25011019464866
"Baseline VAR","2026-12",63,8.76002583911579
"Baseline VAR","2026-01",64,7.65738147406849
"Baseline VAR","2026-02",64,6.95272725160808
"Baseline VAR","2026-03",64,8.9516340685834
"Baseline VAR","2026-04",64,8.5491321086347
"Baseline VAR","2026-05",64,9.39219962948966
"Baseline VAR","2026-06",64,8.83151749823647
"Baseline VAR","2026-07",64,8.485832320867
"Baseline VAR","2026-08",64,9.64217294812712
"Baseline VAR","2026-09",64,8.59619728026147
"Baseline VAR","2026-10",64,9.28643538553497
"Baseline VAR","2026-11",64,8.50633804246786
"Baseline VAR","2026-12",64,8.39784754274778
"Baseline VAR","2026-01",65,10.0268857175906
"Baseline VAR","2026-02",65,10.0510671405477
"Baseline VAR","2026-03",65,11.3279326949921
"Baseline VAR","2026-04",65,7.10975479466768
"Baseline VAR","2026-05",65,8.66938027151235
"Baseline VAR","2026-06",65,9.49373089656745
"Baseline VAR","2026-07",65,9.06613458074063
"Baseline VAR","2026-08",65,8.66796134456346
"Baseline VAR","2026-09",65,8.10298140650303
"Baseline VAR","2026-10",65,8.44588466611636
"Baseline VAR","2026-11",65,8.50057183998232
"Baseline VAR","2026-12",65,8.50995459628997
"Baseline VAR","2026-01",66,12.0305264130722
"Baseline VAR","2026-02",66,8.24142294136958
"Baseline VAR","2026-03",66,7.53526241182171
"Baseline VAR","2026-04",66,9.87988659022169
"Baseline VAR","2026-05",66,8.91300802858441
"Baseline VAR","2026-06",66,8.82154346936875
"Baseline VAR","2026-07",66,9.12223947416044
"Baseline VAR","2026-08",66,7.26119282833544
"Baseline VAR","2026-09",66,7.91743633122852
"Baseline VAR","2026-10",66,8.51202246207286
"Baseline VAR","2026-11",66,8.86814405735565
"Baseline VAR","2026-12",66,8.41361076929407
"Baseline VAR","2026-01",67,7.79709822798542
"Baseline VAR","2026-02",67,9.89494312975859
"Baseline VAR","2026-03",67,9.22981138242394
"Baseline VAR","2026-04",67,9.15508996404595
"Baseline VAR","2026-05",67,9.52462642815871
"Baseline VAR","2026-06",67,8.5658541568566
"Baseline VAR","2026-07",67,8.15358906109322
"Baseline VAR","2026-08",67,7.79842077293195
"Baseline VAR","2026-09",67,7.70768093474052
"Baseline VAR","2026-10",67,7.27148620856368
"Baseline VAR","2026-11",67,8.52533048577656
"Baseline VAR","2026-12",67,9.36348273556753
"Baseline VAR","2026-01",68,9.26188836339887
"Baseline VAR","2026-02",68,9.69649004721411
"Baseline VAR","2026-03",68,8.60764743535802
"Baseline VAR","2026-04",68,8.95002192414038
"Baseline VAR","2026-05",68,9.269877485768
"Baseline VAR","2026-06",68,8.73503394290595
"Baseline VAR","2026-07",68,9.20603144051241
"Baseline VAR","2026-08",68,9.14657888866478
"Baseline VAR","2026-09",68,8.33867622649303
"Baseline VAR","2026-10",68,8.21519972331755
"Baseline VAR","2026-11",68,9.96670614610709
"Baseline VAR","2026-12",68,8.29614182409264
"Baseline VAR","2026-01",69,9.43354519157445
"Baseline VAR","2026-02",69,9.30713897548512
"Baseline VAR","2026-03",69,8.96233463298212
"Baseline VAR","2026-04",69,8.64110584646632
"Baseline VAR","2026-05",69,8.31365816427114
"Baseline VAR","2026-06",69,9.60884627044589
"Baseline VAR","2026-07",69,8.08174740349797
"Baseline VAR","2026-08",69,9.29671041370194
"Baseline VAR","2026-09",69,9.61476634896662
"Baseline VAR","2026-10",69,9.71664479847332
"Baseline VAR","2026-11",69,8.44232385334121
"Baseline VAR","2026-12",69,8.29584564166
"Baseline VAR","2026-01",70,7.677804651817
"Baseline VAR","2026-02",70,9.30158424335867
"Baseline VAR","2026-03",70,9.11253835474113
"Baseline VAR","2026-04",70,9.1770238209731
"Baseline VAR","2026-05",70,8.73203334006892
"Baseline VAR","2026-06",70,9.23444850708894
"Baseline VAR","2026-07",70,9.21167979684763
"Baseline VAR","2026-08",70,9.36233186868797
"Baseline VAR","2026-09",70,10.264102912108
"Baseline VAR","2026-10",70,8.92805431867886
"Baseline VAR","2026-11",70,8.29204039408852
"Baseline VAR","2026-12",70,8.50693704121037
"Baseline VAR","2026-01",71,6.78979314164428
"Baseline VAR","2026-02",71,9.64101589208919
"Baseline VAR","2026-03",71,8.99327195818403
"Baseline VAR","2026-04",71,9.30431971870124
"Baseline VAR","2026-05",71,8.87562355484913
"Baseline VAR","2026-06",71,8.27677655897278
"Baseline VAR","2026-07",71,8.8595951770349
"Baseline VAR","2026-08",71,8.15423139114149
"Baseline VAR","2026-09",71,9.32331315478104
"Baseline VAR","2026-10",71,7.33023833261849
"Baseline VAR","2026-11",71,8.41233924197428
"Baseline VAR","2026-12",71,8.76417151578228
"Baseline VAR","2026-01",72,6.96496460556959
"Baseline VAR","2026-02",72,12.4504586206523
"Baseline VAR","2026-03",72,6.73141759874673
"Baseline VAR","2026-04",72,7.96476833633651
"Baseline VAR","2026-05",72,9.18584689275827
"Baseline VAR","2026-06",72,8.75421055761278
"Baseline VAR","2026-07",72,8.34695847509616
"Baseline VAR","2026-08",72,9.01483020405638
"Baseline VAR","2026-09",72,8.43266310149112
"Baseline VAR","2026-10",72,8.89389401854267
"Baseline VAR","2026-11",72,8.33588078580407
"Baseline VAR","2026-12",72,8.06786822335006
"Baseline VAR","2026-01",73,9.26977447641863
"Baseline VAR","2026-02",73,9.63512764406085
"Baseline VAR","2026-03",73,9.34332053362521
"Baseline VAR","2026-04",73,9.07846246577149
"Baseline VAR","2026-05",73,8.13247518524933
"Baseline VAR","2026-06",73,10.2134096425126
"Baseline VAR","2026-07",73,8.78374876842661
"Baseline VAR","2026-08",73,8.37201436253603
"Baseline VAR","2026-09",73,8.58146816490152
"Baseline VAR","2026-10",73,8.75816281174542
"Baseline VAR","2026-11",73,7.89100133787878
"Baseline VAR","2026-12",73,9.09559925881971
"Baseline VAR","2026-01",74,9.82207343454237
"Baseline VAR","2026-02",74,10.0181363026564
"Baseline VAR","2026-03",74,9.96265337387234
"Baseline VAR","2026-04",74,8.67552485314344
"Baseline VAR","2026-05",74,8.71644327503717
"Baseline VAR","2026-06",74,8.40128905582247
"Baseline VAR","2026-07",74,8.60216911387366
"Baseline VAR","2026-08",74,9.22500196871357
"Baseline VAR","2026-09",74,9.78633408697144
"Baseline VAR","2026-10",74,9.62950571551871
"Baseline VAR","2026-11",74,6.78152093598388
"Baseline VAR","2026-12",74,9.91732639051347
"Baseline VAR","2026-01",75,11.0989306082095
"Baseline VAR","2026-02",75,10.2916398881624
"Baseline VAR","2026-03",75,8.39325838285726
"Baseline VAR","2026-04",75,10.0185502443016
"Baseline VAR","2026-05",75,9.68059286851833
"Baseline VAR","2026-06",75,9.4105651895394
"Baseline VAR","2026-07",75,8.59367162715335
"Baseline VAR","2026-08",75,9.17925302055422
"Baseline VAR","2026-09",75,8.76032802900298
"Baseline VAR","2026-10",75,8.60780293259047
"Baseline VAR","2026-11",75,9.25534930078669
"Baseline VAR","2026-12",75,9.10894689266863
"Baseline VAR","2026-01",76,4.77427761128308
"Baseline VAR","2026-02",76,7.55938778771543
"Baseline VAR","2026-03",76,6.78194352181406
"Baseline VAR","2026-04",76,10.4064185932294
"Baseline VAR","2026-05",76,8.45634325110023
"Baseline VAR","2026-06",76,9.51066010847936
"Baseline VAR","2026-07",76,9.15753964302283
"Baseline VAR","2026-08",76,8.77201385031946
"Baseline VAR","2026-09",76,8.6573182904753
"Baseline VAR","2026-10",76,8.47632937260102
"Baseline VAR","2026-11",76,8.68277334813173
"Baseline VAR","2026-12",76,8.04291295323194
"Baseline VAR","2026-01",77,10.5110358993588
"Baseline VAR","2026-02",77,8.91166831243876
"Baseline VAR","2026-03",77,8.78345543691826
"Baseline VAR","2026-04",77,8.91318933392349
"Baseline VAR","2026-05",77,9.90249551305235
"Baseline VAR","2026-06",77,7.30687838353206
"Baseline VAR","2026-07",77,8.31101057482896
"Baseline VAR","2026-08",77,8.82897784054318
"Baseline VAR","2026-09",77,8.45270136587903
"Baseline VAR","2026-10",77,8.43416286246236
"Baseline VAR","2026-11",77,8.77357471043656
"Baseline VAR","2026-12",77,8.65308399763765
"Baseline VAR","2026-01",78,8.33308842965618
"Baseline VAR","2026-02",78,9.9367685472983
"Baseline VAR","2026-03",78,9.3422976589069
"Baseline VAR","2026-04",78,9.42200320282874
"Baseline VAR","2026-05",78,8.30375045241921
"Baseline VAR","2026-06",78,8.32552620064913
"Baseline VAR","2026-07",78,8.7005362654673
"Baseline VAR","2026-08",78,9.20385796374658
"Baseline VAR","2026-09",78,8.38002112731661
"Baseline VAR","2026-10",78,8.09322826893492
"Baseline VAR","2026-11",78,9.09783550144208
"Baseline VAR","2026-12",78,8.84302740288353
"Baseline VAR","2026-01",79,7.44040227544168
"Baseline VAR","2026-02",79,13.0511961049851
"Baseline VAR","2026-03",79,14.2152531900808
"Baseline VAR","2026-04",79,2.90544302470783
"Baseline VAR","2026-05",79,20.9074488650604
"Baseline VAR","2026-06",79,-9.38940219958105
"Baseline VAR","2026-07",79,10.4934497021714
"Baseline VAR","2026-08",79,7.00094429961294
"Baseline VAR","2026-09",79,8.08237270927365
"Baseline VAR","2026-10",79,8.3925455330519
"Baseline VAR","2026-11",79,8.7497452779031
"Baseline VAR","2026-12",79,8.01923095573135
"Baseline VAR","2026-01",80,4.96350517704149
"Baseline VAR","2026-02",80,8.94948636136534
"Baseline VAR","2026-03",80,8.79749438529116
"Baseline VAR","2026-04",80,9.22833095801829
"Baseline VAR","2026-05",80,8.61427510615846
"Baseline VAR","2026-06",80,9.3629542644911
"Baseline VAR","2026-07",80,8.85067189531652
"Baseline VAR","2026-08",80,9.03030833688985
"Baseline VAR","2026-09",80,8.19042744014754
"Baseline VAR","2026-10",80,8.50448010118198
"Baseline VAR","2026-11",80,8.74824633287552
"Baseline VAR","2026-12",80,8.50516363256472
"Baseline VAR","2026-01",81,12.098127969547
"Baseline VAR","2026-02",81,4.58351136461804
"Baseline VAR","2026-03",81,12.4246727929537
"Baseline VAR","2026-04",81,9.1472429370236
"Baseline VAR","2026-05",81,9.42927517764383
"Baseline VAR","2026-06",81,8.85664114330348
"Baseline VAR","2026-07",81,7.59980950643753
"Baseline VAR","2026-08",81,9.25779484111478
"Baseline VAR","2026-09",81,8.55806535256814
"Baseline VAR","2026-10",81,8.1797120703487
"Baseline VAR","2026-11",81,8.19182546806734
"Baseline VAR","2026-12",81,8.57880258665443
"Baseline VAR","2026-01",82,13.388878773091
"Baseline VAR","2026-02",82,9.99999793943066
"Baseline VAR","2026-03",82,8.48833387402613
"Baseline VAR","2026-04",82,10.6032833653942
"Baseline VAR","2026-05",82,8.38923666523401
"Baseline VAR","2026-06",82,8.32816985301496
"Baseline VAR","2026-07",82,7.97685220240915
"Baseline VAR","2026-08",82,8.1655744168863
"Baseline VAR","2026-09",82,10.0350984236629
"Baseline VAR","2026-10",82,9.79119919758836
"Baseline VAR","2026-11",82,9.41228608709134
"Baseline VAR","2026-12",82,8.67280540860742
"Baseline VAR","2026-01",83,9.88076682928835
"Baseline VAR","2026-02",83,9.68783959286256
"Baseline VAR","2026-03",83,9.3350330804776
"Baseline VAR","2026-04",83,9.17687527680724
"Baseline VAR","2026-05",83,9.43571233596235
"Baseline VAR","2026-06",83,8.81680557925124
"Baseline VAR","2026-07",83,8.94936106375291
"Baseline VAR","2026-08",83,8.34834983496719
"Baseline VAR","2026-09",83,9.61081529568978
"Baseline VAR","2026-10",83,9.93120297640782
"Baseline VAR","2026-11",83,6.35495609967006
"Baseline VAR","2026-12",83,8.10690419076239
"Baseline VAR","2026-01",84,10.3121923223451
"Baseline VAR","2026-02",84,9.76987756845134
"Baseline VAR","2026-03",84,9.66799001770987
"Baseline VAR","2026-04",84,8.83795511137122
"Baseline VAR","2026-05",84,8.39430551270397
"Baseline VAR","2026-06",84,9.12640832544073
"Baseline VAR","2026-07",84,8.08627272494081
"Baseline VAR","2026-08",84,9.26878082121876
"Baseline VAR","2026-09",84,9.14229063251336
