instrumento,fund,rate,mes,year
Certificados Inversión Especial BCRD2,BANCO_CENTRAL-R3,10.09,5,2017
Certificados Inversión Especial BCRD2,FONDO_DE_SOLIDARIDAD_SOCIAL,10.12,5,2017
Notas BCRD2,ATLÁNTICO,10.61,5,2017
Notas BCRD2,POPULAR,10.290000000000001,5,2017
Notas BCRD2,RESERVAS,10.459999999999999,5,2017
Notas BCRD2,ROMANA,10.16,5,2017
Notas BCRD2,SCOTIA_CRECER,10.280000000000001,5,2017
Notas BCRD2,SIEMBRA,10.57,5,2017
Notas BCRD2,RESERVAS-R3,10.489999999999998,5,2017
Notas BCRD2,BANCO_CENTRAL-R3,10.39,5,2017
Notas BCRD2,FONDO_DE_SOLIDARIDAD_SOCIAL,10.41,5,2017
Bonos Ministerio de Hacienda,ATLÁNTICO,10.85,4,2017
Bonos Ministerio de Hacienda,POPULAR,9.610000000000001,4,2017
Bonos Ministerio de Hacienda,RESERVAS,9.86,4,2017
Bonos Ministerio de Hacienda,ROMANA,10.35,4,2017
Bonos Ministerio de Hacienda,SCOTIA_CRECER,9.89,4,2017
Bonos Ministerio de Hacienda,SIEMBRA,9.15,4,2017
Bonos Ministerio de Hacienda,RESERVAS-R3,10.39,4,2017
Bonos Ministerio de Hacienda,BANCO_CENTRAL-R3,9.94,4,2017
Bonos Ministerio de Hacienda,FONDO_DE_SOLIDARIDAD_SOCIAL,9.64,4,2017
Bonos EIF 1,ATLÁNTICO,10.61,4,2017
Bonos EIF 1,POPULAR,10.17,4,2017
Bonos EIF 1,RESERVAS,10.15,4,2017
Bonos EIF 1,ROMANA,NA,4,2017
Bonos EIF 1,SCOTIA_CRECER,10.34,4,2017
Bonos EIF 1,SIEMBRA,10.209999999999999,4,2017
Bonos EIF 1,RESERVAS-R3,10.09,4,2017
Bonos EIF 1,BANCO_CENTRAL-R3,NA,4,2017
Bonos EIF 1,FONDO_DE_SOLIDARIDAD_SOCIAL,10.24,4,2017
Certificados de Depósito EIF1,ATLÁNTICO,9.83,4,2017
Certificados de Depósito EIF1,POPULAR,8.57,4,2017
Certificados de Depósito EIF1,RESERVAS,6.93,4,2017
Certificados de Depósito EIF1,ROMANA,9.879999999999999,4,2017
Certificados de Depósito EIF1,SCOTIA_CRECER,9.1,4,2017
Certificados de Depósito EIF1,SIEMBRA,9.3,4,2017
Certificados de Depósito EIF1,RESERVAS-R3,5.050000000000001,4,2017
Certificados de Depósito EIF1,BANCO_CENTRAL-R3,9.98,4,2017
Certificados de Depósito EIF1,FONDO_DE_SOLIDARIDAD_SOCIAL,5.56,4,2017
Certificados Inversión Especial BCRD2,ATLÁNTICO,10.54,4,2017
Certificados Inversión Especial BCRD2,POPULAR,9.67,4,2017
Certificados Inversión Especial BCRD2,RESERVAS,9.969999999999999,4,2017
Certificados Inversión Especial BCRD2,ROMANA,9.71,4,2017
Certificados Inversión Especial BCRD2,SCOTIA_CRECER,9.73,4,2017
Certificados Inversión Especial BCRD2,SIEMBRA,10.280000000000001,4,2017
Certificados Inversión Especial BCRD2,RESERVAS-R3,10.03,4,2017
Certificados Inversión Especial BCRD2,BANCO_CENTRAL-R3,10.040000000000001,4,2017
Certificados Inversión Especial BCRD2,FONDO_DE_SOLIDARIDAD_SOCIAL,10.13,4,2017
Notas BCRD2,ATLÁNTICO,10.63,4,2017
Notas BCRD2,POPULAR,10.27,4,2017
Notas BCRD2,RESERVAS,10.37,4,2017
Notas BCRD2,ROMANA,10.14,4,2017
Notas BCRD2,SCOTIA_CRECER,10.209999999999999,4,2017
Notas BCRD2,SIEMBRA,10.5,4,2017
Notas BCRD2,RESERVAS-R3,10.38,4,2017
Notas BCRD2,BANCO_CENTRAL-R3,10.32,4,2017
Notas BCRD2,FONDO_DE_SOLIDARIDAD_SOCIAL,10.34,4,2017
Bonos Ministerio de Hacienda,ATLÁNTICO,10.94,3,2017
Bonos Ministerio de Hacienda,POPULAR,9.59,3,2017
Bonos Ministerio de Hacienda,RESERVAS,9.87,3,2017
Bonos Ministerio de Hacienda,ROMANA,10.35,3,2017
Bonos Ministerio de Hacienda,SCOTIA_CRECER,9.84,3,2017
Bonos Ministerio de Hacienda,SIEMBRA,9.120000000000001,3,2017
Bonos Ministerio de Hacienda,RESERVAS-R3,10.4,3,2017
Bonos Ministerio de Hacienda,BANCO_CENTRAL-R3,9.94,3,2017
Bonos Ministerio de Hacienda,FONDO_DE_SOLIDARIDAD_SOCIAL,9.62,3,2017
Bonos EIF 1,ATLÁNTICO,10.6,3,2017
Bonos EIF 1,POPULAR,10.18,3,2017
Bonos EIF 1,RESERVAS,10.17,3,2017
Bonos EIF 1,ROMANA,NA,3,2017
Bonos EIF 1,SCOTIA_CRECER,10.35,3,2017
Bonos EIF 1,SIEMBRA,10.209999999999999,3,2017
Bonos EIF 1,RESERVAS-R3,10.09,3,2017
Bonos EIF 1,BANCO_CENTRAL-R3,NA,3,2017
Bonos EIF 1,FONDO_DE_SOLIDARIDAD_SOCIAL,10.24,3,2017
Certificados de Depósito EIF1,ATLÁNTICO,10.02,3,2017
Certificados de Depósito EIF1,POPULAR,9.120000000000001,3,2017
Certificados de Depósito EIF1,RESERVAS,6.25,3,2017
Certificados de Depósito EIF1,ROMANA,10.100000000000001,3,2017
Certificados de Depósito EIF1,SCOTIA_CRECER,9.92,3,2017
Certificados de Depósito EIF1,SIEMBRA,8.63,3,2017
Certificados de Depósito EIF1,RESERVAS-R3,5.75,3,2017
Certificados de Depósito EIF1,BANCO_CENTRAL-R3,10.6,3,2017
Certificados de Depósito EIF1,FONDO_DE_SOLIDARIDAD_SOCIAL,5.16,3,2017
Certificados Inversión Especial BCRD2,ATLÁNTICO,10.549999999999999,3,2017
Certificados Inversión Especial BCRD2,POPULAR,9.66,3,2017
Certificados Inversión Especial BCRD2,RESERVAS,9.86,3,2017
Certificados Inversión Especial BCRD2,ROMANA,9.5,3,2017
Certificados Inversión Especial BCRD2,SCOTIA_CRECER,9.69,3,2017
Certificados Inversión Especial BCRD2,SIEMBRA,10.13,3,2017
Certificados Inversión Especial BCRD2,RESERVAS-R3,9.76,3,2017
Certificados Inversión Especial BCRD2,BANCO_CENTRAL-R3,10.01,3,2017
Certificados Inversión Especial BCRD2,FONDO_DE_SOLIDARIDAD_SOCIAL,9.969999999999999,3,2017
Notas BCRD2,ATLÁNTICO,10.63,3,2017
Notas BCRD2,POPULAR,10.33,3,2017
Notas BCRD2,RESERVAS,10.38,3,2017
Notas BCRD2,ROMANA,10.16,3,2017
Notas BCRD2,SCOTIA_CRECER,10.25,3,2017
Notas BCRD2,SIEMBRA,10.42,3,2017
Notas BCRD2,RESERVAS-R3,10.36,3,2017
Notas BCRD2,BANCO_CENTRAL-R3,10.31,3,2017
Notas BCRD2,FONDO_DE_SOLIDARIDAD_SOCIAL,10.37,3,2017
Bonos Ministerio de Hacienda,ATLÁNTICO,10.94,2,2017
Bonos Ministerio de Hacienda,POPULAR,9.6,2,2017
Bonos Ministerio de Hacienda,RESERVAS,9.75,2,2017
Bonos Ministerio de Hacienda,ROMANA,10.36,2,2017
Bonos Ministerio de Hacienda,SCOTIA_CRECER,9.86,2,2017
Bonos Ministerio de Hacienda,SIEMBRA,9.07,2,2017
Bonos Ministerio de Hacienda,RESERVAS-R3,10.35,2,2017
Bonos Ministerio de Hacienda,BANCO_CENTRAL-R3,9.950000000000001,2,2017
Bonos Ministerio de Hacienda,FONDO_DE_SOLIDARIDAD_SOCIAL,9.58,2,2017
Bonos EIF 1,ATLÁNTICO,10.36,2,2017
Bonos EIF 1,POPULAR,10.15,2,2017
Bonos EIF 1,RESERVAS,10.17,2,2017
Bonos EIF 1,ROMANA,NA,2,2017
Bonos EIF 1,SCOTIA_CRECER,10.34,2,2017
Bonos EIF 1,SIEMBRA,10.16,2,2017
Bonos EIF 1,RESERVAS-R3,10.09,2,2017
Bonos EIF 1,BANCO_CENTRAL-R3,NA,2,2017
Bonos EIF 1,FONDO_DE_SOLIDARIDAD_SOCIAL,10.24,2,2017
Certificados de Depósito EIF1,ATLÁNTICO,10.12,2,2017
Certificados de Depósito EIF1,POPULAR,10.16,2,2017
Certificados de Depósito EIF1,RESERVAS,7.449999999999999,2,2017
Certificados de Depósito EIF1,ROMANA,10.27,2,2017
Certificados de Depósito EIF1,SCOTIA_CRECER,10.97,2,2017
Certificados de Depósito EIF1,SIEMBRA,8.559999999999999,2,2017
Certificados de Depósito EIF1,RESERVAS-R3,6.67,2,2017
Certificados de Depósito EIF1,BANCO_CENTRAL-R3,11.12,2,2017
Certificados de Depósito EIF1,FONDO_DE_SOLIDARIDAD_SOCIAL,7.24,2,2017
Certificados Inversión Especial BCRD2,ATLÁNTICO,10.61,2,2017
Certificados Inversión Especial BCRD2,POPULAR,9.81,2,2017
Certificados Inversión Especial BCRD2,RESERVAS,9.93,2,2017
Certificados Inversión Especial BCRD2,ROMANA,9.5,2,2017
Certificados Inversión Especial BCRD2,SCOTIA_CRECER,9.81,2,2017
Certificados Inversión Especial BCRD2,SIEMBRA,10.209999999999999,2,2017
Certificados Inversión Especial BCRD2,RESERVAS-R3,9.82,2,2017
Certificados Inversión Especial BCRD2,BANCO_CENTRAL-R3,10.01,2,2017
Certificados Inversión Especial BCRD2,FONDO_DE_SOLIDARIDAD_SOCIAL,10.02,2,2017
Notas BCRD2,ATLÁNTICO,10.6,2,2017
Notas BCRD2,POPULAR,10.209999999999999,2,2017
Notas BCRD2,RESERVAS,10.25,2,2017
Notas BCRD2,ROMANA,10.17,2,2017
Notas BCRD2,SCOTIA_CRECER,10.17,2,2017
Notas BCRD2,SIEMBRA,10.26,2,2017
Notas BCRD2,RESERVAS-R3,10.290000000000001,2,2017
Notas BCRD2,BANCO_CENTRAL-R3,10.32,2,2017
Notas BCRD2,FONDO_DE_SOLIDARIDAD_SOCIAL,10.290000000000001,2,2017
Bonos Ministerio de Hacienda,ATLÁNTICO,10.870000000000001,1,2017
Bonos Ministerio de Hacienda,POPULAR,9.48,1,2017
Bonos Ministerio de Hacienda,RESERVAS,9.73,1,2017
Bonos Ministerio de Hacienda,ROMANA,10.36,1,2017
Bonos Ministerio de Hacienda,SCOTIA_CRECER,9.83,1,2017
Bonos Ministerio de Hacienda,SIEMBRA,9.08,1,2017
Bonos Ministerio de Hacienda,RESERVAS-R3,10.35,1,2017
Bonos Ministerio de Hacienda,BANCO_CENTRAL-R3,9.959999999999999,1,2017
Bonos Ministerio de Hacienda,FONDO_DE_SOLIDARIDAD_SOCIAL,9.6,1,2017
Bonos EIF 1,ATLÁNTICO,10.22,1,2017
Bonos EIF 1,POPULAR,10.11,1,2017
Bonos EIF 1,RESERVAS,10.12,1,2017
Bonos EIF 1,ROMANA,NA,1,2017
Bonos EIF 1,SCOTIA_CRECER,10.32,1,2017
Bonos EIF 1,SIEMBRA,10.15,1,2017
Bonos EIF 1,RESERVAS-R3,10.02,1,2017
Bonos EIF 1,BANCO_CENTRAL-R3,NA,1,2017
Bonos EIF 1,FONDO_DE_SOLIDARIDAD_SOCIAL,10.2,1,2017
Certificados de Depósito EIF1,ATLÁNTICO,10,1,2017
Certificados de Depósito EIF1,POPULAR,10.96,1,2017
Certificados de Depósito EIF1,RESERVAS,7.470000000000001,1,2017
Certificados de Depósito EIF1,ROMANA,10.11,1,2017
Certificados de Depósito EIF1,SCOTIA_CRECER,10.85,1,2017
Certificados de Depósito EIF1,SIEMBRA,8.63,1,2017
Certificados de Depósito EIF1,RESERVAS-R3,6.619999999999999,1,2017
Certificados de Depósito EIF1,BANCO_CENTRAL-R3,10.97,1,2017
Certificados de Depósito EIF1,FONDO_DE_SOLIDARIDAD_SOCIAL,7.180000000000001,1,2017
Certificados Inversión Especial BCRD2,ATLÁNTICO,10.549999999999999,1,2017
Certificados Inversión Especial BCRD2,POPULAR,9.78,1,2017
Certificados Inversión Especial BCRD2,RESERVAS,9.94,1,2017
Certificados Inversión Especial BCRD2,ROMANA,9.5,1,2017
Certificados Inversión Especial BCRD2,SCOTIA_CRECER,9.83,1,2017
Certificados Inversión Especial BCRD2,SIEMBRA,10.17,1,2017
Certificados Inversión Especial BCRD2,RESERVAS-R3,9.75,1,2017
Certificados Inversión Especial BCRD2,BANCO_CENTRAL-R3,10.01,1,2017
Certificados Inversión Especial BCRD2,FONDO_DE_SOLIDARIDAD_SOCIAL,10.01,1,2017
Notas BCRD2,ATLÁNTICO,10.6,1,2017
Notas BCRD2,POPULAR,10.16,1,2017
Notas BCRD2,RESERVAS,10.23,1,2017
Notas BCRD2,ROMANA,10.2,1,2017
Notas BCRD2,SCOTIA_CRECER,10.209999999999999,1,2017
Notas BCRD2,SIEMBRA,10.23,1,2017
Notas BCRD2,RESERVAS-R3,10.290000000000001,1,2017
Notas BCRD2,BANCO_CENTRAL-R3,10.32,1,2017
Notas BCRD2,FONDO_DE_SOLIDARIDAD_SOCIAL,10.26,1,2017
Bonos Ministerio de Hacienda,ATLÁNTICO,9.56,1,2018
Bonos Ministerio de Hacienda,JMMB_BDI,9.89,1,2018
Bonos Ministerio de Hacienda,POPULAR,8.86,1,2018
Bonos Ministerio de Hacienda,RESERVAS,9.22,1,2018
Bonos Ministerio de Hacienda,ROMANA,9.41,1,2018
Bonos Ministerio de Hacienda,SCOTIA_CRECER,9.33,1,2018
Bonos Ministerio de Hacienda,SIEMBRA,8.58,1,2018
Bonos Ministerio de Hacienda,RESERVAS-R3,9.71,1,2018
Bonos Ministerio de Hacienda,BANCO_CENTRAL-R3,9.22,1,2018
Bonos Ministerio de Hacienda,FONDO_DE_SOLIDARIDAD_SOCIAL,9.229999999999999,1,2018
Bonos EIF 1,ATLÁNTICO,9.959999999999999,1,2018
Bonos EIF 1,JMMB_BDI,10.75,1,2018
Bonos EIF 1,POPULAR,8.88,1,2018
Bonos EIF 1,RESERVAS,8.98,1,2018
Bonos EIF 1,ROMANA,NA,1,2018
Bonos EIF 1,SCOTIA_CRECER,10.13,1,2018
Bonos EIF 1,SIEMBRA,8.88,1,2018
Bonos EIF 1,RESERVAS-R3,8.05,1,2018
Bonos EIF 1,BANCO_CENTRAL-R3,NA,1,2018
Bonos EIF 1,FONDO_DE_SOLIDARIDAD_SOCIAL,9.02,1,2018
Certificados de Depósito EIF1,ATLÁNTICO,6.92,1,2018
Certificados de Depósito EIF1,JMMB_BDI,6.88,1,2018
Certificados de Depósito EIF1,POPULAR,5.64,1,2018
Certificados de Depósito EIF1,RESERVAS,5.41,1,2018
Certificados de Depósito EIF1,ROMANA,7.380000000000001,1,2018
Certificados de Depósito EIF1,SCOTIA_CRECER,6.23,1,2018
Certificados de Depósito EIF1,SIEMBRA,5.8999999999999995,1,2018
Certificados de Depósito EIF1,RESERVAS-R3,4.36,1,2018
Certificados de Depósito EIF1,BANCO_CENTRAL-R3,6.619999999999999,1,2018
Certificados de Depósito EIF1,FONDO_DE_SOLIDARIDAD_SOCIAL,5.94,1,2018
Certificados Inversión Especial BCRD2,ATLÁNTICO,9.27,1,2018
Certificados Inversión Especial BCRD2,JMMB_BDI,9,1,2018
Certificados Inversión Especial BCRD2,POPULAR,9.28,1,2018
Certificados Inversión Especial BCRD2,RESERVAS,9.36,1,2018
Certificados Inversión Especial BCRD2,ROMANA,9.180000000000001,1,2018
Certificados Inversión Especial BCRD2,SCOTIA_CRECER,9.11,1,2018
Certificados Inversión Especial BCRD2,SIEMBRA,9.31,1,2018
Certificados Inversión Especial BCRD2,RESERVAS-R3,9.049999999999999,1,2018
Certificados Inversión Especial BCRD2,BANCO_CENTRAL-R3,9.610000000000001,1,2018
Certificados Inversión Especial BCRD2,FONDO_DE_SOLIDARIDAD_SOCIAL,9.31,1,2018
Letras BCRD2,ATLÁNTICO,NA,1,2018
Letras BCRD2,JMMB_BDI,NA,1,2018
Letras BCRD2,POPULAR,6.98,1,2018
Letras BCRD2,RESERVAS,NA,1,2018
Letras BCRD2,ROMANA,NA,1,2018
Letras BCRD2,SCOTIA_CRECER,6.78,1,2018
Letras BCRD2,SIEMBRA,NA,1,2018
Letras BCRD2,RESERVAS-R3,NA,1,2018
Letras BCRD2,BANCO_CENTRAL-R3,NA,1,2018
Letras BCRD2,FONDO_DE_SOLIDARIDAD_SOCIAL,NA,1,2018
Notas BCRD2,ATLÁNTICO,9.229999999999999,1,2018
Notas BCRD2,JMMB_BDI,9.3,1,2018
Notas BCRD2,POPULAR,9.44,1,2018
Notas BCRD2,RESERVAS,9.4,1,2018
Notas BCRD2,ROMANA,9.19,1,2018
Notas BCRD2,SCOTIA_CRECER,9.370000000000001,1,2018
Notas BCRD2,SIEMBRA,9.44,1,2018
Notas BCRD2,RESERVAS-R3,9.22,1,2018
Notas BCRD2,BANCO_CENTRAL-R3,9.120000000000001,1,2018
Notas BCRD2,FONDO_DE_SOLIDARIDAD_SOCIAL,9.379999999999999,1,2018
Bonos Ministerio de Hacienda,ATLÁNTICO,9.28,2,2018
Bonos Ministerio de Hacienda,JMMB_BDI,9.36,2,2018
Bonos Ministerio de Hacienda,POPULAR,8.75,2,2018
Bonos Ministerio de Hacienda,RESERVAS,8.93,2,2018
Bonos Ministerio de Hacienda,ROMANA,9.45,2,2018
Bonos Ministerio de Hacienda,SCOTIA_CRECER,9.16,2,2018
Bonos Ministerio de Hacienda,SIEMBRA,8.34,2,2018
Bonos Ministerio de Hacienda,RESERVAS-R3,9.43,2,2018
Bonos Ministerio de Hacienda,BANCO_CENTRAL-R3,9.790000000000001,2,2018
Bonos Ministerio de Hacienda,FONDO_DE_SOLIDARIDAD_SOCIAL,8.97,2,2018
Bonos EIF 1,ATLÁNTICO,9.85,2,2018
Bonos EIF 1,JMMB_BDI,10.75,2,2018
Bonos EIF 1,POPULAR,8.870000000000001,2,2018
Bonos EIF 1,RESERVAS,8.98,2,2018
Bonos EIF 1,ROMANA,NA,2,2018
Bonos EIF 1,SCOTIA_CRECER,10.13,2,2018
Bonos EIF 1,SIEMBRA,8.870000000000001,2,2018
Bonos EIF 1,RESERVAS-R3,7.99,2,2018
Bonos EIF 1,BANCO_CENTRAL-R3,NA,2,2018
Bonos EIF 1,FONDO_DE_SOLIDARIDAD_SOCIAL,9.02,2,2018
Certificados de Depósito EIF1,ATLÁNTICO,6.529999999999999,2,2018
Certificados de Depósito EIF1,JMMB_BDI,6.97,2,2018
Certificados de Depósito EIF1,POPULAR,6.13,2,2018
Certificados de Depósito EIF1,RESERVAS,5.76,2,2018
Certificados de Depósito EIF1,ROMANA,7.04,2,2018
Certificados de Depósito EIF1,SCOTIA_CRECER,6.460000000000001,2,2018
Certificados de Depósito EIF1,SIEMBRA,2.81,2,2018
Certificados de Depósito EIF1,RESERVAS-R3,4.05,2,2018
Certificados de Depósito EIF1,BANCO_CENTRAL-R3,6.75,2,2018
Certificados de Depósito EIF1,FONDO_DE_SOLIDARIDAD_SOCIAL,5.04,2,2018
Certificados Inversión Especial BCRD2,ATLÁNTICO,9.29,2,2018
Certificados Inversión Especial BCRD2,JMMB_BDI,8.959999999999999,2,2018
Certificados Inversión Especial BCRD2,POPULAR,9.08,2,2018
Certificados Inversión Especial BCRD2,RESERVAS,9.24,2,2018
Certificados Inversión Especial BCRD2,ROMANA,8.870000000000001,2,2018
Certificados Inversión Especial BCRD2,SCOTIA_CRECER,8.9,2,2018
Certificados Inversión Especial BCRD2,SIEMBRA,9.16,2,2018
Certificados Inversión Especial BCRD2,RESERVAS-R3,9.02,2,2018
Certificados Inversión Especial BCRD2,BANCO_CENTRAL-R3,8.98,2,2018
Certificados Inversión Especial BCRD2,FONDO_DE_SOLIDARIDAD_SOCIAL,9.15,2,2018
Letras BCRD2,ATLÁNTICO,NA,2,2018
Letras BCRD2,JMMB_BDI,NA,2,2018
Letras BCRD2,POPULAR,6.98,2,2018
Letras BCRD2,RESERVAS,NA,2,2018
Letras BCRD2,ROMANA,NA,2,2018
Letras BCRD2,SCOTIA_CRECER,6.78,2,2018
Letras BCRD2,SIEMBRA,NA,2,2018
Letras BCRD2,RESERVAS-R3,NA,2,2018
Letras BCRD2,BANCO_CENTRAL-R3,NA,2,2018
Letras BCRD2,FONDO_DE_SOLIDARIDAD_SOCIAL,NA,2,2018
Notas BCRD2,ATLÁNTICO,9.25,2,2018
Notas BCRD2,JMMB_BDI,9.28,2,2018
Notas BCRD2,POPULAR,9.26,2,2018
Notas BCRD2,RESERVAS,9.27,2,2018
Notas BCRD2,ROMANA,9.22,2,2018
Notas BCRD2,SCOTIA_CRECER,9.19,2,2018
Notas BCRD2,SIEMBRA,9.24,2,2018
Notas BCRD2,RESERVAS-R3,9.09,2,2018
Notas BCRD2,BANCO_CENTRAL-R3,9.26,2,2018
Notas BCRD2,FONDO_DE_SOLIDARIDAD_SOCIAL,9.180000000000001,2,2018
Bonos Ministerio de Hacienda,ATLÁNTICO,9.53,5,2018
Bonos Ministerio de Hacienda,JMMB_BDI,9.59,5,2018
Bonos Ministerio de Hacienda,POPULAR,8.799999999999999,5,2018
Bonos Ministerio de Hacienda,RESERVAS,9.15,5,2018
Bonos Ministerio de Hacienda,ROMANA,9.68,5,2018
Bonos Ministerio de Hacienda,SCOTIA_CRECER,9.27,5,2018
Bonos Ministerio de Hacienda,SIEMBRA,8.04,5,2018
Bonos Ministerio de Hacienda,RESERVAS-R3,9.48,5,2018
Bonos Ministerio de Hacienda,BANCO_CENTRAL-R3,9.790000000000001,5,2018
Bonos Ministerio de Hacienda,FONDO_DE_SOLIDARIDAD_SOCIAL,9.02,5,2018
Bonos EIF 1,ATLÁNTICO,9.77,5,2018
Bonos EIF 1,JMMB_BDI,10.75,5,2018
Bonos EIF 1,POPULAR,8.709999999999999,5,2018
Bonos EIF 1,RESERVAS,8.98,5,2018
Bonos EIF 1,ROMANA,NA,5,2018
Bonos EIF 1,SCOTIA_CRECER,10.05,5,2018
Bonos EIF 1,SIEMBRA,8.780000000000001,5,2018
Bonos EIF 1,RESERVAS-R3,8.02,5,2018
Bonos EIF 1,BANCO_CENTRAL-R3,NA,5,2018
Bonos EIF 1,FONDO_DE_SOLIDARIDAD_SOCIAL,8.93,5,2018
Certificados de Depósito EIF1,ATLÁNTICO,6.279999999999999,5,2018
Certificados de Depósito EIF1,JMMB_BDI,7.16,5,2018
Certificados de Depósito EIF1,POPULAR,6.76,5,2018
Certificados de Depósito EIF1,RESERVAS,4.130000000000001,5,2018
Certificados de Depósito EIF1,ROMANA,7.1499999999999995,5,2018
Certificados de Depósito EIF1,SCOTIA_CRECER,7.21,5,2018
Certificados de Depósito EIF1,SIEMBRA,5.59,5,2018
Certificados de Depósito EIF1,RESERVAS-R3,4.590000000000001,5,2018
Certificados de Depósito EIF1,BANCO_CENTRAL-R3,7.380000000000001,5,2018
Certificados de Depósito EIF1,FONDO_DE_SOLIDARIDAD_SOCIAL,4.18,5,2018
Certificados Inversión Especial BCRD2,ATLÁNTICO,9.34,5,2018
Certificados Inversión Especial BCRD2,JMMB_BDI,9.51,5,2018
Certificados Inversión Especial BCRD2,POPULAR,9.1,5,2018
Certificados Inversión Especial BCRD2,RESERVAS,9.22,5,2018
Certificados Inversión Especial BCRD2,ROMANA,8.790000000000001,5,2018
Certificados Inversión Especial BCRD2,SCOTIA_CRECER,8.85,5,2018
Certificados Inversión Especial BCRD2,SIEMBRA,9.29,5,2018
Certificados Inversión Especial BCRD2,RESERVAS-R3,9.07,5,2018
Certificados Inversión Especial BCRD2,BANCO_CENTRAL-R3,8.959999999999999,5,2018
Certificados Inversión Especial BCRD2,FONDO_DE_SOLIDARIDAD_SOCIAL,9.180000000000001,5,2018
Letras BCRD2,ATLÁNTICO,NA,5,2018
Letras BCRD2,JMMB_BDI,NA,5,2018
Letras BCRD2,POPULAR,7.5,5,2018
Letras BCRD2,RESERVAS,NA,5,2018
Letras BCRD2,ROMANA,NA,5,2018
Letras BCRD2,SCOTIA_CRECER,7.08,5,2018
Letras BCRD2,SIEMBRA,NA,5,2018
Letras BCRD2,RESERVAS-R3,NA,5,2018
Letras BCRD2,BANCO_CENTRAL-R3,NA,5,2018
Letras BCRD2,FONDO_DE_SOLIDARIDAD_SOCIAL,NA,5,2018
Notas BCRD2,ATLÁNTICO,9.370000000000001,5,2018
Notas BCRD2,JMMB_BDI,9.45,5,2018
Notas BCRD2,POPULAR,9.47,5,2018
Notas BCRD2,RESERVAS,9.41,5,2018
Notas BCRD2,ROMANA,9.44,5,2018
Notas BCRD2,SCOTIA_CRECER,9.31,5,2018
Notas BCRD2,SIEMBRA,9.36,5,2018
Notas BCRD2,RESERVAS-R3,9.2,5,2018
Notas BCRD2,BANCO_CENTRAL-R3,9.53,5,2018
Notas BCRD2,FONDO_DE_SOLIDARIDAD_SOCIAL,9.32,5,2018
Bonos Ministerio de Hacienda,ATLÁNTICO,9.75,6,2018
Bonos Ministerio de Hacienda,JMMB_BDI,9.59,6,2018
Bonos Ministerio de Hacienda,POPULAR,8.86,6,2018
Bonos Ministerio de Hacienda,RESERVAS,9.27,6,2018
Bonos Ministerio de Hacienda,ROMANA,9.84,6,2018
Bonos Ministerio de Hacienda,SCOTIA_CRECER,9.3,6,2018
Bonos Ministerio de Hacienda,SIEMBRA,8.219999999999999,6,2018
Bonos Ministerio de Hacienda,RESERVAS-R3,9.569999999999999,6,2018
Bonos Ministerio de Hacienda,BANCO_CENTRAL-R3,9.91,6,2018
Bonos Ministerio de Hacienda,FONDO_DE_SOLIDARIDAD_SOCIAL,9.09,6,2018
Bonos EIF 1,ATLÁNTICO,9.78,6,2018
Bonos EIF 1,JMMB_BDI,10.75,6,2018
Bonos EIF 1,POPULAR,8.88,6,2018
Bonos EIF 1,RESERVAS,9.11,6,2018
Bonos EIF 1,ROMANA,NA,6,2018
Bonos EIF 1,SCOTIA_CRECER,10.05,6,2018
Bonos EIF 1,SIEMBRA,8.97,6,2018
Bonos EIF 1,RESERVAS-R3,8.260000000000002,6,2018
Bonos EIF 1,BANCO_CENTRAL-R3,NA,6,2018
Bonos EIF 1,FONDO_DE_SOLIDARIDAD_SOCIAL,9.1,6,2018
Certificados de Depósito EIF1,ATLÁNTICO,6.97,6,2018
Certificados de Depósito EIF1,JMMB_BDI,7.340000000000001,6,2018
Certificados de Depósito EIF1,POPULAR,7.06,6,2018
Certificados de Depósito EIF1,RESERVAS,4.17,6,2018
Certificados de Depósito EIF1,ROMANA,7.35,6,2018
Certificados de Depósito EIF1,SCOTIA_CRECER,7.3999999999999995,6,2018
Certificados de Depósito EIF1,SIEMBRA,4.43,6,2018
Certificados de Depósito EIF1,RESERVAS-R3,4.75,6,2018
Certificados de Depósito EIF1,BANCO_CENTRAL-R3,6.79,6,2018
Certificados de Depósito EIF1,FONDO_DE_SOLIDARIDAD_SOCIAL,4.26,6,2018
Certificados Inversión Especial BCRD2,ATLÁNTICO,9.65,6,2018
Certificados Inversión Especial BCRD2,JMMB_BDI,9.77,6,2018
Certificados Inversión Especial BCRD2,POPULAR,9.25,6,2018
Certificados Inversión Especial BCRD2,RESERVAS,9.46,6,2018
Certificados Inversión Especial BCRD2,ROMANA,9.13,6,2018
Certificados Inversión Especial BCRD2,SCOTIA_CRECER,9.030000000000001,6,2018
Certificados Inversión Especial BCRD2,SIEMBRA,9.5,6,2018
Certificados Inversión Especial BCRD2,RESERVAS-R3,9.31,6,2018
Certificados Inversión Especial BCRD2,BANCO_CENTRAL-R3,9.07,6,2018
Certificados Inversión Especial BCRD2,FONDO_DE_SOLIDARIDAD_SOCIAL,9.39,6,2018
Letras BCRD2,ATLÁNTICO,NA,6,2018
Letras BCRD2,JMMB_BDI,NA,6,2018
Letras BCRD2,POPULAR,7.5200000000000005,6,2018
Letras BCRD2,RESERVAS,NA,6,2018
Letras BCRD2,ROMANA,NA,6,2018
Letras BCRD2,SCOTIA_CRECER,7.090000000000001,6,2018
Letras BCRD2,SIEMBRA,NA,6,2018
